username,acctdesc,location,following,followers,totaltweets,timestamp,retweetcount,favcount,text
ChowSinYan2,,香港,51,60,2688,2019-09-04 14:42:26,455,2412,"#HongKongPolice wants to kill the Hong Kong reporters.
#HongKong #HongKongPoliceState #hongkongpolicebrutality #StandwithHonKong #FreeHongKong https://t.co/quz4H3JT92"
ErinShaleah,,Florida,516,361,59701,2011-11-08 02:48:00,1669,47231,"Communist China’s latest step is nothing but a sham. They won’t help the brave people of #HongKong who are fighting for their autonomy and human rights. We will not give up the fight.

All freedom-loving countries must stand up to Xi until he stops violating human rights. https://t.co/jTGAUDK7F4"
RWong92225636,,,11,10,310,2019-09-05 00:37:46,7,0,"Hong Kong Police Force grabbed the backpack of a normal girl citizen who was celebrating Halloween near Lan Kwai Fong in Central, the most famous place for chilling and drinking in HK, and dragged the girl for almost 10 meters, while the girl was doing nothing. #HKPoliceTerrorism https://t.co/GQFqQ32oAC"
Bondy82422070,香港人,,435,334,12909,2019-08-05 07:35:34,423,13521,"A fireman argued with #HongKongPolice because the police shot tear gas at the fire engine.

The police responded ""what the f**k did you say"", shoved the fireman into a wall, &amp; drove journalists at the scene away by pepper spraying them.

#HongKong
#HongKongProtests https://t.co/2yCPSro7oP"
JahanzebJazzy1,Mind Blowing & Unpredictable.,"Punjab, Pakistan",57,41,1713,2019-06-13 12:32:40,18,6993,#Factstell: Who is protecting #HongKong? https://t.co/qbYCNxmi3O
9mi08886626,"人稱9MI
·
不折不扣社畜一名 ·
混合究極級死港女與毒L之奇行種
·
OT以外既日常窮得只剩下吃喝玩樂 ·
經常獨自行街食飯睇戲 · 偶然沉迷動漫日劇
·
以9噏mode分享毫無內涵生活",,3,1,220,2019-07-02 17:09:55,800,185,"Osman Cheng, candidate running for Shatin District Council, was arrested in a pro-democracy election rally in Victoria Park lawn. Teargas was deployed too, but supporters persevered or a stampede could have happened. #HongKongProtests #HongKong #PoliceState https://t.co/YGzM4ePmMJ"
LTango2,,,33,13,2001,2019-09-29 14:35:38,614,2145,"People are “meeting candidates” for the upcoming local elections, meaning they can gather without police approval. In the coming hours protestors plan to march through the city and we’ll see how the mood in #HongKong changes. #China https://t.co/AAnoScXtUg"
Purity42513414,"Freedom and democracy are basic human rights.
Love cycling,  soccer,  running,  diving
#followbackhongkong",,493,231,1995,2019-09-28 16:35:55,0,1486,"@joshuawongcf I burst into tears while watching hk police treat hkers worse than any evil
#HKPoliceBrutality 
#StandWithHongKong 
#HKprotests"
ProjectDolly,"i love plants, live music and my home Hong Kong 
#5DemandsNot1less #StandwithHK",Hong Kong,75,27,956,2014-11-20 23:27:01,826,334,"Police arrest Richard Chan, a candidate in district elections in Tai Po, as they clean his eyes after local media says he was pepper sprayed. 

Chan was dubbed ""airport uncle"" after he stood between police and youngsters at an airport protest earlier this summer #HongKongProtests https://t.co/QHUjsTD2eY"
KKLau1001,"❌🇨🇳chinazi🇨🇳❌ |  極權必亡 自由必勝  |  香港人反抗  |
#科勞手足 #followbackhongkong",,489,429,359,2019-10-01 13:32:38,800,2482,"Osman Cheng, candidate running for Shatin District Council, was arrested in a pro-democracy election rally in Victoria Park lawn. Teargas was deployed too, but supporters persevered or a stampede could have happened. #HongKongProtests #HongKong #PoliceState https://t.co/YGzM4ePmMJ"
MaggieLoHKG,"HKer 🇭🇰 Fight for Freedom, Stand with Hong Kong!#FollowBackHongKong Learn more 👉🏻 https://t.co/vdpO29M2PI https://t.co/d0iqswBDsM",Hong Kong,1003,505,6469,2019-09-04 01:39:41,86,1270,This rat was not moving. People thought it might have been teargassed too. #HKprotests #HKPolice #HongKong #HongKongProtests #HongKongProtesters #HongKongProtest https://t.co/HLvSg7U7Uc
cpris3,😢,,34,13,1100,2019-08-17 13:00:20,1,634,"@demosisto #HongKong is #PoliceState now. #HongKongPolice can do anything without consequence. 
#PoliceBrutalityHK #PoliceBruality https://t.co/uTc3AGvh3v"
SWHK9,,,20,6,48,2019-09-01 05:05:02,0,164,"They’re just teenagers and they did nothing 😢
What’s wrong with the police?
#HongKong https://t.co/pLznkHxd7c"
yanyipyip,,,111,5,168,2014-01-03 07:28:30,21,79,"#HongKongProtests - A group of riot police attacked a firefighter, after they fired tear gas at the fire engine he was operating.

Source: FB 啤梨晚報
#StandwithHK
#HKPoliceState
#Hong Kong https://t.co/ylEkI6hogl"
mizuakim,廢中一名，資深Twitter CD Rom👀日本控🇯🇵過氣專業追星隊員😎日文幼稚園以下程度😬旅行漫畫日劇可交流🤓支持民主自由✊🏻支持同志平權🌈A Hong Konger❤️Love HK❤️Love Travel Love Comic Love Japan ❤️,Hong Kong,377,179,5388,2008-07-14 09:12:30,1,8838,"pointing #HKprotesters like this with your shot gun, #HKPolice #HKRioters ?
Unbelievable
#HKPoliceTerrorism 
#hkPoliceBrutalitiy 
#HKPoliceState https://t.co/cTV3OYijpV"
MiuLau_HK,Freedom is not free #followbackhongkong,,192,58,617,2014-11-30 15:33:38,614,962,"People are “meeting candidates” for the upcoming local elections, meaning they can gather without police approval. In the coming hours protestors plan to march through the city and we’ll see how the mood in #HongKong changes. #China https://t.co/AAnoScXtUg"
Wonglun4,,,2,0,474,2019-10-07 03:31:18,826,476,"Police arrest Richard Chan, a candidate in district elections in Tai Po, as they clean his eyes after local media says he was pepper sprayed. 

Chan was dubbed ""airport uncle"" after he stood between police and youngsters at an airport protest earlier this summer #HongKongProtests https://t.co/QHUjsTD2eY"
BrianYip0,"#HongKongProtest #5demandsNotOneLess TheKidFromHongKong, University Student, Pro-Democracy, Pro-Freedom",,136,121,2862,2019-08-15 17:22:59,1260,3751,Exercising freedom of assembly has become increasingly difficult as police in HK holds tighter grip in recent months. Yet we’re not giving up our constitutional rights.  #StandWithHK https://t.co/07Ln09SRyr
qwalyn,Irish gram,"Casper, WY",891,212,20185,2009-01-16 20:17:22,43,36045,Just another Saturday evening in #HongKong. https://t.co/luUmObjE2V
P_shut_up,,,154,54,1930,2013-09-02 15:14:13,179,4017,"⚠️#Central Police orders rally at Edinburgh Garden and Charter Garden to end, even though both assemblies have letter of no objection issued.

#HongKong #HongKongProtests #LIHKG https://t.co/Hn7DJ6R5gD"
Hk2019Free,,Hong Kong,66,78,5551,2019-08-20 06:19:41,86,1997,Hong Kong's fight for freedom is better than all the Star Wars trilogies. #StandWithHongKong #MayTheForceBeWithYou https://t.co/XafMiu30Qf
billy_zentrix,#freehongkong #followbackhongkong #カービィ #アズールレーン,香港,1518,40,328,2017-01-06 17:58:17,3,3280,"This brave firefighter criticised #HongKongPolice who shot the fire truck. These police terrorists then threatened the firefighter and pepper sprayed the reporter who captured this unacceptable incident.🤬🤬

#HongKongPoliceState #SOSHK #HKPoliceTerrorism #StandwithHK https://t.co/62bUq8w1Yk"
wo92669726_jw,"Hong Kong mum. Love my family, love my city #HomeKong #Hongkongers resist! #FightForFreedom #StandWithHongKong",,225,220,272,2019-08-24 15:55:10,815,302,"A firefighter arguing with riot #police after they shot the firetruck. The officer pushed the firefighter and pepper sprayed the journalists
#HongKongRioters 
#PoliceBrutality #PoliceState #StandWithHongKong #FreeHongKong https://t.co/Sc8OKK7eSr"
ThomasVLinge,"Passionate about freedom, democracy, human rights and the preservation of our wildlife. Reporting on (and mapping out) wars, uprisings and conservation","Amsterdam, the Netherlands",1430,57210,43373,2013-01-10 17:23:34,1,7144,Another crazy Saturday in #HongKong. Police forces pepper spray a firefighter after he cofronts them for hitting his truck https://t.co/JM5jbgEL97
WongSiuDing1,"A Hongkonger who loves rock music, freedom, doggies.
#FollowBackHongKong #科勞手足
#FightForFreedom #StandWithHongKong",Hong Kong,305,203,3191,2019-08-29 17:35:04,4933,4605,"Man driving by in a Porsche was pulled out of his car and arrested by a dozen riot police, only for playing “Glory to Hong Kong” in his car.

Kid was asking the woman shooting the video : “Why was he arrested only for playing a song?”

#HKPoliceState 
#StandWithHongKong https://t.co/qn4whKuacW"
amberneverfall,志願係要做高等遊民,Hong Kong,837,613,917,2011-06-06 15:48:49,20,4465,"#HongKong DC candidates are arrested and assaulted in a election campaign. The legislation system is dead. 

#PoliceState
Source: https://t.co/nZR6cOtYwy https://t.co/2xGK223laA"
GG_thecat,Cats lover. I 💛 Hong Kong 🇭🇰,,182,110,1611,2019-08-23 17:58:47,0,1402,@alternativet_ @uffeelbaek Thank you so much for all of you! We are in #HumanitarianCrisis. #StandWithHongKong #FightForFreedom
chiemi55551,暇つぶしに楽しみます,,42,4,109,2019-09-07 05:21:13,545,1662,"The driver was pulled out and arrested by #HKPolice, just because he was playing the song of “Glory to Hong Kong” inside his car. #HKPoliceState https://t.co/u576HRi2hR"
Frangottrist,"I am the pen, connecting the couple with loves~! 香港人 retweeting + love + following spread the love~! #齊上齊落煲底之約",Hong Kong,336,248,2044,2016-04-17 05:48:04,220,1265,"After years of neglect I’m putting this Twitter account into good use. Let’s do this.
#followbackhk 
#StandWithHongKong https://t.co/815edtwpmo"
Paula81975754,願榮光歸香港,,69,22,254,2019-09-28 13:44:34,320,250,"Police stopped and demanded student journalist covering #HongKongProtests to take off his gas mask. He said ""you are not a journalist under the anti-mask law"" https://t.co/2uZ6zUX6td"
dakouer,,,109,28,243,2010-10-08 13:36:17,72,4718,I’m back in #Hongkong where life is normal. #China https://t.co/R3fiMaipfF
ck20194,,,0,5,555,2019-09-07 17:24:25,2523,24,"1. this happened in New Zealand
2. this did not happen because of 
#halloween2019 
PM @jacindaardern，why would ur country allow Chinese Amy marching on street &amp; intimatng others people supporting HongKong‘s protest
#StandWithHongKong

https://t.co/IKtQ2H2IsO"
AnwarFadzil,#AllManCreatedEqual #OneHumanRace,,2255,718,63032,2011-04-30 03:16:02,2,5621,Downtown #HongKong becomes #battleground as night falls https://t.co/bRcpzAKoYD
daviddcshk,,Hong Kong,74,68,5244,2010-05-31 01:30:49,4933,6689,"Man driving by in a Porsche was pulled out of his car and arrested by a dozen riot police, only for playing “Glory to Hong Kong” in his car.

Kid was asking the woman shooting the video : “Why was he arrested only for playing a song?”

#HKPoliceState 
#StandWithHongKong https://t.co/qn4whKuacW"
MiuLau_HK,Freedom is not free #followbackhongkong,,192,59,617,2014-11-30 15:33:38,800,963,"Osman Cheng, candidate running for Shatin District Council, was arrested in a pro-democracy election rally in Victoria Park lawn. Teargas was deployed too, but supporters persevered or a stampede could have happened. #HongKongProtests #HongKong #PoliceState https://t.co/YGzM4ePmMJ"
Hk2019Free,,Hong Kong,66,78,5551,2019-08-20 06:19:41,453,1997,"[1445 Causeway Bay]
Driver in white car honked at the police van blocking his way.

#HongKongPolice heard the driver listening to ""Glory to Hong Kong"", forcefully pulled him out of the vehicle, shouted ""he assaulted an officer!"", brutally subdued and arrested him.
#HongKong https://t.co/8drVjHJ3iy"
nobody16603575,,,12,16,1208,2019-06-30 16:09:25,102,118,"Riot police and tactical unit officers have emerged from Tsim Sha Tsui police station and walked north on Nathan Road, despite police having authorised a protest on Park Lane.

#hongkong https://t.co/bH6M44wIAU"
blingraphie,A #photographer based in #HongKong 🇦🇹🇨🇿#FollowBackHongKong,Hong Kong,1216,1038,3187,2009-07-17 15:21:41,240,1037,"Look at how the #HKprotesters were arrested in a queue. A few girls were shouting ""Look at this way!"" in this video clip, in order to recognize their faces which is to avoid those protesters to become a group of ""missing people"". #HongKongProtests
#HongKongPoliceState https://t.co/LBNfI7S352"
padTohka,"hk ppl be water, please follow and retweet, spread news to the world #FollowBackHongKong",,1220,156,2348,2014-04-01 12:29:33,51,5168,"Unlike other brand, #MadeInChina Tear Gas grenade actually BURST INTO FLAMES🔥 

With #HKPolice constantly firing at point-blank range, this is definitely a *lethal weapon* used by #HKPoliceTerrorists!

State-supported #HKPoliceTerrorism 
#HongKongProtests
https://t.co/zIsa94pd2X"
OStanley81,,,78,23,1342,2018-02-15 00:31:30,14,3719,"@StuartHeaver @Christo63273316 If you are not pro-#HKPolice, you will be threatened, attacked by proclaimed “minimum” force and arrested on sight. 

Welcome to #HongKong, a #HKPoliceState. https://t.co/RNCs68KpTg"
hongkong190831,Five Demands Not One Less #followbackhongkong,,16,30,1798,2019-09-03 08:01:19,20,1972,"#HongKong DC candidates are arrested and assaulted in a election campaign. The legislation system is dead. 

#PoliceState
Source: https://t.co/nZR6cOtYwy https://t.co/2xGK223laA"
keepfightinghk,,Hong Kong,256,23,83,2013-05-26 06:52:23,816,193,"A firefighter arguing with riot #police after they shot the firetruck. The officer pushed the firefighter and pepper sprayed the journalists
#HongKongRioters 
#PoliceBrutality #PoliceState #StandWithHongKong #FreeHongKong https://t.co/Sc8OKK7eSr"
heunggong2019,"We are HongKongers and we speak the same language, share the same culture and trust the same belief. #followbackhongkong #standwithhongkong",Hong Kong,782,499,1908,2019-10-01 17:15:30,705,2204,"BREAKING! 
Made-in- #China tear gas canister got on fire suddenly!
It's highly unstable and flammable! Its quality is doubtful! I can't imagine what kind of causality #HongKongPolice want to create with these low quality weapons! 

#HongKongProstesters 
#StandWithHongKong #CCP https://t.co/DmkLuItT1l"
ChingchingLitte,"香港人反抗！
#FightForFreedom!👷#StandWithHK
#🇭🇰er
#FiveDemandsNotOneLess",Hong Kong,501,239,163,2019-10-07 04:01:35,64,819,The riot police made a number of arrests in a trample way and hit the protester who was not resisting. It’s an approved rally. #HKPoliceState #HKPoliceBrutality #HumanRights https://t.co/94KmmdMpmq
andywu54330598,"i am a hongkonger & football fans(intermilan forever)，光復香港時代革命!😎
#standwithhongkong
#fivedemandsnotoneless
#policestate",香港,2312,1644,4484,2019-09-04 14:56:15,455,5828,"#HongKongPolice wants to kill the Hong Kong reporters.
#HongKong #HongKongPoliceState #hongkongpolicebrutality #StandwithHonKong #FreeHongKong https://t.co/quz4H3JT92"
MonStillLoveKri,"With fierce love for #KristenStewart
Also into Korean groups #Twice , #Nuest & #G_I_dle",,195,123,8377,2012-07-31 12:51:36,1,6802,"A female #HongKongProtester was arrested today. But in the whole process, #HKPolice pressed his hand on the girl's butt!!  

#HongKong 
#HongKongProtest 
#MeToo 
#StandWithHongKong 
#FightForFreedom 
#HKHumanRightsandDemocracyAct 
#MagnitskyAct 
#SOSHK https://t.co/5bjvUgnXX8"
